,declarationDate,fyDeclared
5784,1981-03-24T00:00:00.000Z,1981
5785,1981-06-30T00:00:00.000Z,1981
5786,1980-09-08T00:00:00.000Z,1980
5787,1981-05-14T00:00:00.000Z,1981
5788,1980-08-11T00:00:00.000Z,1980
5789,1981-07-18T00:00:00.000Z,1981
5790,1980-09-08T00:00:00.000Z,1980
5791,1980-09-08T00:00:00.000Z,1980
5792,1981-05-27T00:00:00.000Z,1981
5793,1981-05-27T00:00:00.000Z,1981
5794,1981-09-21T00:00:00.000Z,1981
5795,1981-08-28T00:00:00.000Z,1981
5796,1980-09-26T00:00:00.000Z,1980
5797,1981-05-27T00:00:00.000Z,1981
5798,1980-08-15T00:00:00.000Z,1980
5799,1980-10-02T00:00:00.000Z,1980
5800,1981-06-30T00:00:00.000Z,1981
5801,1981-06-15T00:00:00.000Z,1981
5802,1980-08-23T00:00:00.000Z,1980
5803,1981-03-24T00:00:00.000Z,1981
5804,1981-06-30T00:00:00.000Z,1981
5805,1980-09-08T00:00:00.000Z,1980
5806,1980-08-23T00:00:00.000Z,1980
5807,1981-05-27T00:00:00.000Z,1981
5808,1980-08-23T00:00:00.000Z,1980
5809,1981-03-24T00:00:00.000Z,1981
5810,1981-06-30T00:00:00.000Z,1981
5811,1980-11-27T00:00:00.000Z,1981
5812,1981-06-15T00:00:00.000Z,1981
5813,1980-09-08T00:00:00.000Z,1980
5814,1981-05-27T00:00:00.000Z,1981
5815,1981-04-10T00:00:00.000Z,1981
5816,1981-07-18T00:00:00.000Z,1981
5817,1981-10-23T00:00:00.000Z,1981
5818,1981-10-23T00:00:00.000Z,1981
5819,1981-11-04T00:00:00.000Z,1982
5820,1981-10-23T00:00:00.000Z,1981
5821,1981-11-04T00:00:00.000Z,1982
5822,1981-11-04T00:00:00.000Z,1982
5823,1981-10-23T00:00:00.000Z,1981
5824,1982-01-07T00:00:00.000Z,1982
5825,1981-10-23T00:00:00.000Z,1981
5826,1982-01-07T00:00:00.000Z,1982
5827,1981-10-23T00:00:00.000Z,1981
5828,1981-11-04T00:00:00.000Z,1982
5829,1982-01-07T00:00:00.000Z,1982
5830,1982-05-11T00:00:00.000Z,1982
5831,1982-06-05T00:00:00.000Z,1982
5832,1982-07-07T00:00:00.000Z,1982
5833,1982-08-24T00:00:00.000Z,1982
5834,1981-10-23T00:00:00.000Z,1981
5835,1981-11-04T00:00:00.000Z,1982
5836,1981-10-23T00:00:00.000Z,1981
5837,1981-11-04T00:00:00.000Z,1982
5838,1982-01-07T00:00:00.000Z,1982
5839,1982-03-20T00:00:00.000Z,1982
5840,1982-06-14T00:00:00.000Z,1982
5841,1982-06-14T00:00:00.000Z,1982
5842,1982-08-24T00:00:00.000Z,1982
5843,1982-09-24T00:00:00.000Z,1982
5844,1982-03-26T00:00:00.000Z,1982
5845,1982-06-18T00:00:00.000Z,1982
5846,1982-11-27T00:00:00.000Z,1983
5847,1982-01-07T00:00:00.000Z,1982
5848,1982-01-07T00:00:00.000Z,1982
5849,1982-03-29T00:00:00.000Z,1982
5850,1982-04-22T00:00:00.000Z,1982
5851,1982-06-18T00:00:00.000Z,1982
5852,1982-06-28T00:00:00.000Z,1982
5853,1982-12-10T00:00:00.000Z,1983
5854,1982-01-07T00:00:00.000Z,1982
5855,1982-03-20T00:00:00.000Z,1982
5856,1982-01-07T00:00:00.000Z,1982
5857,1982-05-25T00:00:00.000Z,1982
5858,1982-06-14T00:00:00.000Z,1982
5859,1982-07-22T00:00:00.000Z,1982
5860,1982-08-26T00:00:00.000Z,1982
5861,1981-12-03T00:00:00.000Z,1982
5862,1982-01-07T00:00:00.000Z,1982
5863,1982-03-26T00:00:00.000Z,1982
5864,1982-06-18T00:00:00.000Z,1982
5865,1982-12-10T00:00:00.000Z,1983
5866,1982-06-05T00:00:00.000Z,1982
5867,1982-03-20T00:00:00.000Z,1982
5868,1982-08-24T00:00:00.000Z,1982
5869,1982-06-18T00:00:00.000Z,1982
5870,1982-03-26T00:00:00.000Z,1982
5871,1982-09-29T00:00:00.000Z,1982
5872,1982-06-18T00:00:00.000Z,1982
5873,1982-05-11T00:00:00.000Z,1982
5874,1982-12-10T00:00:00.000Z,1983
5875,1982-07-07T00:00:00.000Z,1982
5876,1982-05-11T00:00:00.000Z,1982
5877,1982-03-20T00:00:00.000Z,1982
5878,1982-07-07T00:00:00.000Z,1982
5879,1982-06-14T00:00:00.000Z,1982
5880,1982-03-26T00:00:00.000Z,1982
5881,1982-08-26T00:00:00.000Z,1982
5882,1982-06-18T00:00:00.000Z,1982
5883,1982-04-24T00:00:00.000Z,1982
5884,1982-12-10T00:00:00.000Z,1983
5885,1982-07-07T00:00:00.000Z,1982
5886,1982-06-14T00:00:00.000Z,1982
5887,1982-03-20T00:00:00.000Z,1982
5888,1982-08-24T00:00:00.000Z,1982
5889,1982-06-14T00:00:00.000Z,1982
5890,1982-03-26T00:00:00.000Z,1982
5891,1982-09-22T00:00:00.000Z,1982
5892,1982-06-18T00:00:00.000Z,1982
5893,1982-03-29T00:00:00.000Z,1982
5894,1982-11-27T00:00:00.000Z,1983
5895,1982-06-18T00:00:00.000Z,1982
5896,1982-12-10T00:00:00.000Z,1983
5897,1982-06-14T00:00:00.000Z,1982
5898,1982-08-26T00:00:00.000Z,1982
5899,1982-04-08T00:00:00.000Z,1982
5900,1982-06-18T00:00:00.000Z,1982
5901,1982-01-07T00:00:00.000Z,1982
5902,1982-06-14T00:00:00.000Z,1982
5903,1982-08-24T00:00:00.000Z,1982
5904,1982-12-10T00:00:00.000Z,1983
5905,1982-12-13T00:00:00.000Z,1983
5906,1982-12-13T00:00:00.000Z,1983
5907,1982-12-10T00:00:00.000Z,1983
5908,1982-12-10T00:00:00.000Z,1983
5909,1982-12-13T00:00:00.000Z,1983
5910,1982-12-13T00:00:00.000Z,1983
5911,1982-12-13T00:00:00.000Z,1983
5912,1982-12-10T00:00:00.000Z,1983
5913,1982-12-13T00:00:00.000Z,1983
5914,1982-12-10T00:00:00.000Z,1983
5915,1982-12-10T00:00:00.000Z,1983
5916,1982-12-13T00:00:00.000Z,1983
5917,1982-12-10T00:00:00.000Z,1983
5918,1982-12-13T00:00:00.000Z,1983
5919,1982-12-10T00:00:00.000Z,1983
5920,1982-12-13T00:00:00.000Z,1983
5921,1982-12-13T00:00:00.000Z,1983
5922,1982-12-10T00:00:00.000Z,1983
5923,1982-12-13T00:00:00.000Z,1983
5924,1982-12-13T00:00:00.000Z,1983
5925,1982-12-13T00:00:00.000Z,1983
5926,1982-12-13T00:00:00.000Z,1983
5927,1983-01-11T00:00:00.000Z,1983
5928,1982-12-13T00:00:00.000Z,1983
5929,1982-12-13T00:00:00.000Z,1983
5930,1982-12-13T00:00:00.000Z,1983
5931,1982-12-13T00:00:00.000Z,1983
5932,1982-12-13T00:00:00.000Z,1983
5933,1982-12-13T00:00:00.000Z,1983
5934,1982-12-13T00:00:00.000Z,1983
5935,1982-12-13T00:00:00.000Z,1983
5936,1982-12-13T00:00:00.000Z,1983
5937,1982-12-13T00:00:00.000Z,1983
5938,1983-01-11T00:00:00.000Z,1983
5939,1982-12-13T00:00:00.000Z,1983
5940,1982-12-13T00:00:00.000Z,1983
5941,1982-12-13T00:00:00.000Z,1983
5942,1982-12-13T00:00:00.000Z,1983
5943,1982-12-13T00:00:00.000Z,1983
5944,1983-01-11T00:00:00.000Z,1983
5945,1983-01-11T00:00:00.000Z,1983
5946,1982-12-13T00:00:00.000Z,1983
5947,1982-12-13T00:00:00.000Z,1983
5948,1982-12-13T00:00:00.000Z,1983
5949,1982-12-13T00:00:00.000Z,1983
5950,1982-12-13T00:00:00.000Z,1983
5951,1982-12-13T00:00:00.000Z,1983
5952,1982-12-13T00:00:00.000Z,1983
5953,1982-12-13T00:00:00.000Z,1983
5954,1982-12-13T00:00:00.000Z,1983
5955,1983-01-11T00:00:00.000Z,1983
5956,1983-01-11T00:00:00.000Z,1983
5957,1982-12-13T00:00:00.000Z,1983
5958,1983-01-11T00:00:00.000Z,1983
5959,1982-12-13T00:00:00.000Z,1983
5960,1982-12-13T00:00:00.000Z,1983
5961,1982-12-13T00:00:00.000Z,1983
5962,1982-12-13T00:00:00.000Z,1983
5963,1982-12-13T00:00:00.000Z,1983
5964,1982-12-13T00:00:00.000Z,1983
5965,1982-12-13T00:00:00.000Z,1983
5966,1982-12-13T00:00:00.000Z,1983
5967,1982-12-13T00:00:00.000Z,1983
5968,1982-12-13T00:00:00.000Z,1983
5969,1982-12-13T00:00:00.000Z,1983
5970,1982-12-13T00:00:00.000Z,1983
5971,1982-12-13T00:00:00.000Z,1983
5972,1983-01-11T00:00:00.000Z,1983
5973,1982-12-13T00:00:00.000Z,1983
5974,1982-12-13T00:00:00.000Z,1983
5975,1982-12-13T00:00:00.000Z,1983
5976,1982-12-13T00:00:00.000Z,1983
5977,1982-12-13T00:00:00.000Z,1983
5978,1982-12-13T00:00:00.000Z,1983
5979,1983-01-11T00:00:00.000Z,1983
5980,1982-12-13T00:00:00.000Z,1983
5981,1982-12-13T00:00:00.000Z,1983
5982,1982-12-13T00:00:00.000Z,1983
5983,1983-01-11T00:00:00.000Z,1983
5984,1983-01-11T00:00:00.000Z,1983
5985,1983-01-11T00:00:00.000Z,1983
5986,1983-01-11T00:00:00.000Z,1983
5987,1983-02-09T00:00:00.000Z,1983
5988,1983-02-09T00:00:00.000Z,1983
5989,1983-02-09T00:00:00.000Z,1983
5990,1983-01-11T00:00:00.000Z,1983
5991,1983-01-11T00:00:00.000Z,1983
5992,1983-01-27T00:00:00.000Z,1983
5993,1983-02-09T00:00:00.000Z,1983
5994,1983-02-09T00:00:00.000Z,1983
5995,1983-01-11T00:00:00.000Z,1983
5996,1983-02-09T00:00:00.000Z,1983
5997,1983-01-11T00:00:00.000Z,1983
5998,1983-02-09T00:00:00.000Z,1983
5999,1983-01-11T00:00:00.000Z,1983
6000,1983-02-09T00:00:00.000Z,1983
6001,1983-01-11T00:00:00.000Z,1983
6002,1983-02-09T00:00:00.000Z,1983
6003,1983-02-09T00:00:00.000Z,1983
6004,1983-02-09T00:00:00.000Z,1983
6005,1983-04-16T00:00:00.000Z,1983
6006,1983-04-20T00:00:00.000Z,1983
6007,1983-04-30T00:00:00.000Z,1983
6008,1983-02-09T00:00:00.000Z,1983
6009,1983-02-09T00:00:00.000Z,1983
6010,1983-04-16T00:00:00.000Z,1983
6011,1983-04-16T00:00:00.000Z,1983
6012,1983-04-30T00:00:00.000Z,1983
6013,1983-02-09T00:00:00.000Z,1983
6014,1983-02-09T00:00:00.000Z,1983
6015,1983-02-09T00:00:00.000Z,1983
6016,1983-04-16T00:00:00.000Z,1983
6017,1983-04-16T00:00:00.000Z,1983
6018,1983-02-09T00:00:00.000Z,1983
6019,1983-02-09T00:00:00.000Z,1983
6020,1983-02-09T00:00:00.000Z,1983
6021,1983-02-09T00:00:00.000Z,1983
6022,1983-04-20T00:00:00.000Z,1983
6023,1983-04-20T00:00:00.000Z,1983
6024,1983-02-09T00:00:00.000Z,1983
6025,1983-02-09T00:00:00.000Z,1983
6026,1983-04-20T00:00:00.000Z,1983
6027,1983-02-09T00:00:00.000Z,1983
6028,1983-04-16T00:00:00.000Z,1983
6029,1983-02-09T00:00:00.000Z,1983
6030,1983-02-09T00:00:00.000Z,1983
6031,1983-04-20T00:00:00.000Z,1983
6032,1983-04-16T00:00:00.000Z,1983
6033,1983-02-09T00:00:00.000Z,1983
6034,1983-04-30T00:00:00.000Z,1983
6035,1983-04-16T00:00:00.000Z,1983
6036,1983-02-09T00:00:00.000Z,1983
6037,1983-02-09T00:00:00.000Z,1983
6038,1983-04-20T00:00:00.000Z,1983
6039,1983-04-16T00:00:00.000Z,1983
6040,1983-02-09T00:00:00.000Z,1983
6041,1983-04-30T00:00:00.000Z,1983
6042,1983-04-16T00:00:00.000Z,1983
6043,1983-02-09T00:00:00.000Z,1983
6044,1983-02-09T00:00:00.000Z,1983
6045,1983-04-16T00:00:00.000Z,1983
6046,1983-04-20T00:00:00.000Z,1983
6047,1983-02-09T00:00:00.000Z,1983
6048,1983-02-09T00:00:00.000Z,1983
6049,1983-02-09T00:00:00.000Z,1983
6050,1983-04-16T00:00:00.000Z,1983
6051,1983-04-20T00:00:00.000Z,1983
6052,1983-02-09T00:00:00.000Z,1983
6053,1983-02-09T00:00:00.000Z,1983
6054,1983-04-16T00:00:00.000Z,1983
6055,1983-04-20T00:00:00.000Z,1983
6056,1983-02-09T00:00:00.000Z,1983
6057,1983-04-16T00:00:00.000Z,1983
6058,1983-02-09T00:00:00.000Z,1983
6059,1983-04-16T00:00:00.000Z,1983
6060,1983-02-09T00:00:00.000Z,1983
6061,1983-02-09T00:00:00.000Z,1983
6062,1983-04-20T00:00:00.000Z,1983
6063,1983-04-30T00:00:00.000Z,1983
6064,1983-04-30T00:00:00.000Z,1983
6065,1983-04-30T00:00:00.000Z,1983
6066,1983-04-30T00:00:00.000Z,1983
6067,1983-04-30T00:00:00.000Z,1983
6068,1983-04-30T00:00:00.000Z,1983
6069,1983-04-30T00:00:00.000Z,1983
6070,1983-04-30T00:00:00.000Z,1983
6071,1983-04-30T00:00:00.000Z,1983
6072,1983-04-30T00:00:00.000Z,1983
6073,1983-04-30T00:00:00.000Z,1983
6074,1983-04-30T00:00:00.000Z,1983
6075,1983-04-30T00:00:00.000Z,1983
6076,1983-04-30T00:00:00.000Z,1983
6077,1983-04-30T00:00:00.000Z,1983
6078,1983-04-30T00:00:00.000Z,1983
6079,1983-06-01T00:00:00.000Z,1983
6080,1983-06-01T00:00:00.000Z,1983
6081,1983-04-30T00:00:00.000Z,1983
6082,1983-04-30T00:00:00.000Z,1983
6083,1983-07-01T00:00:00.000Z,1983
6084,1983-10-05T00:00:00.000Z,1983
6085,1983-06-06T00:00:00.000Z,1983
6086,1983-06-06T00:00:00.000Z,1983
6087,1983-08-19T00:00:00.000Z,1983
6088,1983-08-19T00:00:00.000Z,1983
6089,1983-06-06T00:00:00.000Z,1983
6090,1983-08-19T00:00:00.000Z,1983
6091,1983-06-01T00:00:00.000Z,1983
6092,1983-07-01T00:00:00.000Z,1983
6093,1983-10-05T00:00:00.000Z,1983
6094,1983-06-01T00:00:00.000Z,1983
6095,1983-04-30T00:00:00.000Z,1983
6096,1983-06-06T00:00:00.000Z,1983
6097,1983-06-01T00:00:00.000Z,1983
6098,1983-09-22T00:00:00.000Z,1983
6099,1983-08-01T00:00:00.000Z,1983
6100,1983-06-01T00:00:00.000Z,1983
6101,1983-05-05T00:00:00.000Z,1983
6102,1983-08-01T00:00:00.000Z,1983
6103,1983-06-06T00:00:00.000Z,1983
6104,1983-06-01T00:00:00.000Z,1983
6105,1983-08-19T00:00:00.000Z,1983
6106,1983-06-06T00:00:00.000Z,1983
6107,1983-10-05T00:00:00.000Z,1983
6108,1983-06-01T00:00:00.000Z,1983
6109,1983-04-30T00:00:00.000Z,1983
6110,1983-06-06T00:00:00.000Z,1983
6111,1983-06-06T00:00:00.000Z,1983
6112,1983-09-22T00:00:00.000Z,1983
6113,1983-08-19T00:00:00.000Z,1983
6114,1983-06-06T00:00:00.000Z,1983
6115,1983-06-01T00:00:00.000Z,1983
6116,1983-08-19T00:00:00.000Z,1983
6117,1983-08-01T00:00:00.000Z,1983
6118,1983-06-01T00:00:00.000Z,1983
6119,1983-06-01T00:00:00.000Z,1983
6120,1983-07-01T00:00:00.000Z,1983
6121,1983-06-06T00:00:00.000Z,1983
6122,1983-10-05T00:00:00.000Z,1983
6123,1983-10-05T00:00:00.000Z,1983
6124,1983-06-01T00:00:00.000Z,1983
6125,1983-06-06T00:00:00.000Z,1983
6126,1983-07-01T00:00:00.000Z,1983
6127,1983-08-01T00:00:00.000Z,1983
6128,1983-06-01T00:00:00.000Z,1983
6129,1983-07-01T00:00:00.000Z,1983
6130,1983-10-05T00:00:00.000Z,1983
6131,1983-06-06T00:00:00.000Z,1983
6132,1983-06-01T00:00:00.000Z,1983
6133,1983-08-19T00:00:00.000Z,1983
6134,1983-06-10T00:00:00.000Z,1983
6135,1983-10-05T00:00:00.000Z,1983
6136,1983-06-01T00:00:00.000Z,1983
6137,1983-06-06T00:00:00.000Z,1983
6138,1983-07-01T00:00:00.000Z,1983
6139,1983-08-19T00:00:00.000Z,1983
6140,1983-10-05T00:00:00.000Z,1983
6141,1983-06-06T00:00:00.000Z,1983
6142,1983-08-19T00:00:00.000Z,1983
6143,1983-06-01T00:00:00.000Z,1983
6144,1983-08-01T00:00:00.000Z,1983
6145,1983-10-24T00:00:00.000Z,1983
6146,1983-10-05T00:00:00.000Z,1983
6147,1983-10-26T00:00:00.000Z,1983
6148,1983-10-26T00:00:00.000Z,1983
6149,1983-10-26T00:00:00.000Z,1983
6150,1983-10-26T00:00:00.000Z,1983
6151,1983-10-26T00:00:00.000Z,1983
6152,1983-10-26T00:00:00.000Z,1983
6153,1983-10-24T00:00:00.000Z,1983
6154,1983-10-26T00:00:00.000Z,1983
6155,1983-10-05T00:00:00.000Z,1983
6156,1983-10-26T00:00:00.000Z,1983
6157,1983-10-26T00:00:00.000Z,1983
6158,1983-10-26T00:00:00.000Z,1983
6159,1983-10-24T00:00:00.000Z,1983
6160,1983-10-26T00:00:00.000Z,1983
6161,1983-10-26T00:00:00.000Z,1983
6162,1983-10-26T00:00:00.000Z,1983
6163,1984-01-07T00:00:00.000Z,1984
6164,1984-03-30T00:00:00.000Z,1984
6165,1984-03-30T00:00:00.000Z,1984
6166,1984-04-12T00:00:00.000Z,1984
6167,1984-04-26T00:00:00.000Z,1984
6168,1983-10-26T00:00:00.000Z,1983
6169,1984-03-29T00:00:00.000Z,1984
6170,1983-10-05T00:00:00.000Z,1983
6171,1984-04-12T00:00:00.000Z,1984
6172,1983-12-13T00:00:00.000Z,1984
6173,1984-03-30T00:00:00.000Z,1984
6174,1984-04-17T00:00:00.000Z,1984
6175,1983-11-18T00:00:00.000Z,1984
6176,1984-03-30T00:00:00.000Z,1984
6177,1984-04-17T00:00:00.000Z,1984
6178,1983-11-18T00:00:00.000Z,1984
6179,1984-03-29T00:00:00.000Z,1984
6180,1984-03-30T00:00:00.000Z,1984
6181,1984-04-12T00:00:00.000Z,1984
6182,1984-04-17T00:00:00.000Z,1984
6183,1983-12-13T00:00:00.000Z,1984
6184,1984-02-16T00:00:00.000Z,1984
6185,1984-03-30T00:00:00.000Z,1984
6186,1984-03-30T00:00:00.000Z,1984
6187,1984-04-17T00:00:00.000Z,1984
6188,1983-11-18T00:00:00.000Z,1984
6189,1984-03-29T00:00:00.000Z,1984
6190,1984-03-30T00:00:00.000Z,1984
6191,1984-04-12T00:00:00.000Z,1984
6192,1984-04-17T00:00:00.000Z,1984
6193,1983-10-26T00:00:00.000Z,1983
6194,1983-10-26T00:00:00.000Z,1983
6195,1984-03-29T00:00:00.000Z,1984
6196,1984-03-30T00:00:00.000Z,1984
6197,1984-03-30T00:00:00.000Z,1984
6198,1984-04-17T00:00:00.000Z,1984
6199,1984-01-07T00:00:00.000Z,1984
6200,1984-03-30T00:00:00.000Z,1984
6201,1983-10-26T00:00:00.000Z,1983
6202,1984-04-26T00:00:00.000Z,1984
6203,1984-03-30T00:00:00.000Z,1984
6204,1984-03-30T00:00:00.000Z,1984
6205,1984-04-12T00:00:00.000Z,1984
6206,1984-04-17T00:00:00.000Z,1984
6207,1984-01-07T00:00:00.000Z,1984
6208,1984-01-07T00:00:00.000Z,1984
6209,1984-03-30T00:00:00.000Z,1984
6210,1984-03-30T00:00:00.000Z,1984
6211,1984-04-17T00:00:00.000Z,1984
6212,1984-04-26T00:00:00.000Z,1984
6213,1984-03-30T00:00:00.000Z,1984
6214,1984-01-07T00:00:00.000Z,1984
6215,1984-04-12T00:00:00.000Z,1984
6216,1984-03-30T00:00:00.000Z,1984
6217,1983-10-26T00:00:00.000Z,1983
6218,1984-04-17T00:00:00.000Z,1984
6219,1984-03-30T00:00:00.000Z,1984
6220,1984-01-07T00:00:00.000Z,1984
6221,1984-04-12T00:00:00.000Z,1984
6222,1984-03-30T00:00:00.000Z,1984
6223,1984-04-17T00:00:00.000Z,1984
6224,1984-03-29T00:00:00.000Z,1984
6225,1984-04-12T00:00:00.000Z,1984
6226,1983-12-13T00:00:00.000Z,1984
6227,1984-03-30T00:00:00.000Z,1984
6228,1984-04-17T00:00:00.000Z,1984
6229,1983-12-13T00:00:00.000Z,1984
6230,1984-03-30T00:00:00.000Z,1984
6231,1984-04-17T00:00:00.000Z,1984
6232,1984-04-26T00:00:00.000Z,1984
6233,1984-04-26T00:00:00.000Z,1984
6234,1984-04-26T00:00:00.000Z,1984
6235,1984-05-03T00:00:00.000Z,1984
6236,1984-05-03T00:00:00.000Z,1984
6237,1984-05-03T00:00:00.000Z,1984
6238,1984-05-15T00:00:00.000Z,1984
6239,1984-05-03T00:00:00.000Z,1984
6240,1984-05-15T00:00:00.000Z,1984
6241,1984-05-03T00:00:00.000Z,1984
6242,1984-05-03T00:00:00.000Z,1984
6243,1984-05-15T00:00:00.000Z,1984
6244,1984-05-15T00:00:00.000Z,1984
6245,1984-05-15T00:00:00.000Z,1984
6246,1984-05-15T00:00:00.000Z,1984
6247,1984-05-15T00:00:00.000Z,1984
6248,1984-05-03T00:00:00.000Z,1984
6249,1984-05-15T00:00:00.000Z,1984
6250,1984-05-15T00:00:00.000Z,1984
6251,1984-05-15T00:00:00.000Z,1984
6252,1984-05-25T00:00:00.000Z,1984
6253,1984-05-15T00:00:00.000Z,1984
6254,1984-05-25T00:00:00.000Z,1984
6255,1984-05-03T00:00:00.000Z,1984
6256,1984-06-21T00:00:00.000Z,1984
6257,1984-05-31T00:00:00.000Z,1984
6258,1984-05-15T00:00:00.000Z,1984
6259,1984-06-21T00:00:00.000Z,1984
6260,1984-05-31T00:00:00.000Z,1984
6261,1984-05-15T00:00:00.000Z,1984
6262,1984-05-15T00:00:00.000Z,1984
6263,1984-05-15T00:00:00.000Z,1984
6264,1984-06-18T00:00:00.000Z,1984
6265,1984-06-18T00:00:00.000Z,1984
6266,1984-05-15T00:00:00.000Z,1984
6267,1984-05-15T00:00:00.000Z,1984
6268,1984-05-23T00:00:00.000Z,1984
6269,1984-05-25T00:00:00.000Z,1984
6270,1984-06-18T00:00:00.000Z,1984
6271,1984-06-21T00:00:00.000Z,1984
6272,1984-05-15T00:00:00.000Z,1984
6273,1984-05-15T00:00:00.000Z,1984
6274,1984-05-31T00:00:00.000Z,1984
6275,1984-05-31T00:00:00.000Z,1984
6276,1984-06-21T00:00:00.000Z,1984
6277,1984-06-18T00:00:00.000Z,1984
6278,1984-05-15T00:00:00.000Z,1984
6279,1984-05-15T00:00:00.000Z,1984
6280,1984-06-18T00:00:00.000Z,1984
6281,1984-05-23T00:00:00.000Z,1984
6282,1984-05-15T00:00:00.000Z,1984
6283,1984-05-25T00:00:00.000Z,1984
6284,1984-06-21T00:00:00.000Z,1984
6285,1984-05-15T00:00:00.000Z,1984
6286,1984-06-12T00:00:00.000Z,1984
6287,1984-05-15T00:00:00.000Z,1984
6288,1984-05-25T00:00:00.000Z,1984
6289,1984-06-18T00:00:00.000Z,1984
6290,1984-06-18T00:00:00.000Z,1984
6291,1984-05-15T00:00:00.000Z,1984
6292,1984-05-15T00:00:00.000Z,1984
6293,1984-05-25T00:00:00.000Z,1984
6294,1984-05-25T00:00:00.000Z,1984
6295,1984-06-21T00:00:00.000Z,1984
6296,1984-06-21T00:00:00.000Z,1984
6297,1984-05-15T00:00:00.000Z,1984
6298,1984-06-12T00:00:00.000Z,1984
6299,1984-05-15T00:00:00.000Z,1984
6300,1984-06-18T00:00:00.000Z,1984
6301,1984-05-23T00:00:00.000Z,1984
6302,1984-06-18T00:00:00.000Z,1984
6303,1984-06-18T00:00:00.000Z,1984
6304,1984-05-15T00:00:00.000Z,1984
6305,1984-05-25T00:00:00.000Z,1984
6306,1984-06-21T00:00:00.000Z,1984
6307,1984-05-15T00:00:00.000Z,1984
6308,1984-05-25T00:00:00.000Z,1984
6309,1984-06-21T00:00:00.000Z,1984
6310,1984-05-15T00:00:00.000Z,1984
6311,1984-06-18T00:00:00.000Z,1984
6312,1984-05-15T00:00:00.000Z,1984
6313,1984-05-25T00:00:00.000Z,1984
6314,1984-06-21T00:00:00.000Z,1984
6315,1984-06-21T00:00:00.000Z,1984
6316,1984-06-22T00:00:00.000Z,1984
6317,1984-06-27T00:00:00.000Z,1984
6318,1984-06-22T00:00:00.000Z,1984
6319,1984-06-27T00:00:00.000Z,1984
6320,1984-06-27T00:00:00.000Z,1984
6321,1984-07-03T00:00:00.000Z,1984
6322,1984-06-22T00:00:00.000Z,1984
6323,1984-06-22T00:00:00.000Z,1984
6324,1984-06-27T00:00:00.000Z,1984
6325,1984-06-22T00:00:00.000Z,1984
6326,1984-07-03T00:00:00.000Z,1984
6327,1984-07-03T00:00:00.000Z,1984
6328,1984-06-27T00:00:00.000Z,1984
6329,1984-07-03T00:00:00.000Z,1984
6330,1984-06-22T00:00:00.000Z,1984
6331,1984-07-03T00:00:00.000Z,1984
6332,1984-07-19T00:00:00.000Z,1984
6333,1984-07-19T00:00:00.000Z,1984
6334,1984-07-19T00:00:00.000Z,1984
6335,1984-07-27T00:00:00.000Z,1984
6336,1984-08-17T00:00:00.000Z,1984
6337,1984-07-03T00:00:00.000Z,1984
6338,1984-07-03T00:00:00.000Z,1984
6339,1984-07-19T00:00:00.000Z,1984
6340,1984-07-19T00:00:00.000Z,1984
6341,1984-08-17T00:00:00.000Z,1984
6342,1984-08-17T00:00:00.000Z,1984
6343,1984-07-03T00:00:00.000Z,1984
6344,1984-07-03T00:00:00.000Z,1984
6345,1984-07-27T00:00:00.000Z,1984
6346,1984-07-27T00:00:00.000Z,1984
6347,1984-08-27T00:00:00.000Z,1984
6348,1984-07-03T00:00:00.000Z,1984
6349,1984-07-27T00:00:00.000Z,1984
6350,1984-07-19T00:00:00.000Z,1984
6351,1984-07-03T00:00:00.000Z,1984
6352,1984-08-17T00:00:00.000Z,1984
6353,1984-07-19T00:00:00.000Z,1984
6354,1984-07-03T00:00:00.000Z,1984
6355,1984-07-27T00:00:00.000Z,1984
6356,1984-07-27T00:00:00.000Z,1984
6357,1984-07-03T00:00:00.000Z,1984
6358,1984-07-03T00:00:00.000Z,1984
6359,1984-07-19T00:00:00.000Z,1984
6360,1984-07-19T00:00:00.000Z,1984
6361,1984-08-17T00:00:00.000Z,1984
6362,1984-07-27T00:00:00.000Z,1984
6363,1984-07-03T00:00:00.000Z,1984
6364,1984-07-27T00:00:00.000Z,1984
6365,1984-08-27T00:00:00.000Z,1984
6366,1984-07-19T00:00:00.000Z,1984
6367,1984-07-27T00:00:00.000Z,1984
6368,1984-07-03T00:00:00.000Z,1984
6369,1984-07-19T00:00:00.000Z,1984
6370,1984-08-17T00:00:00.000Z,1984
6371,1984-07-03T00:00:00.000Z,1984
6372,1984-08-27T00:00:00.000Z,1984
6373,1984-07-27T00:00:00.000Z,1984
6374,1984-07-19T00:00:00.000Z,1984
6375,1984-08-17T00:00:00.000Z,1984
6376,1984-07-27T00:00:00.000Z,1984
6377,1984-07-19T00:00:00.000Z,1984
6378,1984-07-03T00:00:00.000Z,1984
6379,1984-07-27T00:00:00.000Z,1984
6380,1984-07-19T00:00:00.000Z,1984
6381,1984-08-17T00:00:00.000Z,1984
6382,1984-07-03T00:00:00.000Z,1984
6383,1984-07-27T00:00:00.000Z,1984
6384,1984-07-03T00:00:00.000Z,1984
6385,1984-07-03T00:00:00.000Z,1984
6386,1984-07-19T00:00:00.000Z,1984
6387,1984-07-19T00:00:00.000Z,1984
6388,1984-08-17T00:00:00.000Z,1984
6389,1984-08-17T00:00:00.000Z,1984
6390,1984-07-03T00:00:00.000Z,1984
6391,1984-07-27T00:00:00.000Z,1984
